id,realty_type,airbnb_neighborhood,ad_title,listing_obj_type,kicker_content_message,is_superhost,is_new_listing,guests,bedrooms,beds,bathrooms,extraction_date,lat,lon,city,base_price,price_iqr,n_price_obs,los3_share,review_count,bathrooms_num,distance_to_market_center_km,has_studio,has_loft,has_luxury,has_view,has_metro,has_parking,has_pool,has_gym,has_wifi,has_air_conditioning,has_beach,has_balcony,title_len,title_word_count,description_len,is_superhost_int,is_new_listing_int,market_segment,guests_model,bedrooms_model,beds_model,bathrooms_model,bath_per_bedroom,beds_per_guest,guests_per_bedroom
1125603177453083549,Entire rental unit,Consolação,"Apt. Design 53 | Ar C. Wi-Fi, 200 meters from the Metro",REGULAR,Entire rental unit in Consolação,True,False,4,1,2.0,1,2026-02-01,-23.5408331,-46.6498858,São Paulo,216.86666666666667,64.6,60,0.5666666666666667,134,1.0,2.8903230825177175,0,0,0,0,1,0,0,0,1,1,0,0,55,12,32,1,0,urban_core,4,1,2.0,1.0,1.0,0.5,4.0
1501025001119188677,Entire rental unit,República,Studio with Beautiful View in Copan,REGULAR,Entire rental unit in República,True,False,2,1,1.0,1,2026-02-01,-23.5462422,-46.644644,São Paulo,266.66666666666663,15.666666666666629,18,1.0,24,1.0,2.663843867659458,1,0,0,1,0,0,0,0,0,0,0,0,35,6,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1252336971973811471,Entire rental unit,Jabaquara,"Vila Mascote Studio 2, Congonhas",REGULAR,Entire rental unit in Jabaquara,True,False,2,1,1.0,1,2026-02-01,-23.6472969,-46.6661109,São Paulo,2175.0,2177.866666666667,96,0.0625,40,1.0,9.213911448611979,1,0,0,0,0,0,0,0,0,0,0,0,32,5,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1437263214537020073,Entire rental unit,Itaim Bibi,"Brooklin com vista | Metrô, Consulado, Shopping",REGULAR,Entire rental unit in Itaim Bibi,True,False,4,1,3.0,1,2026-02-01,-23.6266353,-46.6899539,São Paulo,288.6666666666667,47.33333333333334,93,0.1935483870967742,28,1.0,7.488168126721418,0,0,0,1,1,0,0,0,0,0,0,0,47,7,32,1,0,urban_core,4,1,3.0,1.0,1.0,0.75,4.0
1544500561456221828,Entire rental unit,São Paulo,"Premium Campo Belo | Wifi, Swimming Pool, Gym, New",REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.6140689,-46.6700125,São Paulo,192.9333333333333,121.26666666666671,37,0.40540540540540543,4,1.0,5.574923116078502,0,0,0,0,0,0,1,1,1,0,0,0,50,9,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1466660234177024474,Entire rental unit,Itaim Bibi,Modern studio next to Brooklin subway,REGULAR,Entire rental unit in Itaim Bibi,True,False,4,1,2.0,1,2026-02-01,-23.6262909,-46.6897337,São Paulo,254.0,0.0,18,1.0,27,1.0,7.44417643929553,1,0,0,0,1,0,0,0,0,0,0,0,37,6,32,1,0,urban_core,4,1,2.0,1.0,1.0,0.5,4.0
1490643039155439531,Entire rental unit,Consolação,"Studio next to the Augusta Park, complete with air conditioning",REGULAR,Entire rental unit in Consolação,False,False,2,1,1.0,1,2026-02-01,-23.54774,-46.64738,São Paulo,243.66666666666663,15.666666666666629,15,1.0,47,1.0,2.3589977258802195,1,0,0,0,0,0,0,0,0,1,0,0,63,10,32,0,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1568849275965079593,Entire rental unit,São Paulo,Three Studios quick access to GRU Airport/subway,REGULAR,Entire rental unit in São Paulo,False,True,9,3,9.0,3,2026-02-01,-23.4927,-46.45171,São Paulo,287.2,3.0500000000000114,120,0.0,0,3.0,22.83231764359414,0,0,0,0,1,0,0,0,0,0,0,0,48,7,31,0,1,urban_core,9,3,9.0,3.0,1.0,1.0,3.0
1513167092625811950,Entire rental unit,Vila Mariana,Studio Prime - Santa Cruz Subway,REGULAR,Entire rental unit in Vila Mariana,True,False,2,1,1.0,1,2026-02-01,-23.60051,-46.63847,São Paulo,187.06666666666663,12.400000000000006,139,0.02877697841726619,9,1.0,4.637809705065657,1,0,0,1,1,0,0,0,0,0,0,0,32,6,34,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1022324508062592471,Entire rental unit,Alvinópolis,"Splendid Apartment, 2 bedrooms with air con",REGULAR,Entire rental unit in Alvinópolis,False,False,7,2,6.0,1.5,2026-02-01,-23.56339646609428,-46.65563025156068,São Paulo,481.26666666666665,5912.333333333333,45,0.0,45,1.5,0.6127092878430664,0,0,0,0,0,0,0,0,0,0,0,0,43,7,33,0,0,urban_core,7,2,6.0,1.5,0.75,0.8571428571428571,3.5
1310844970727664295,Entire rental unit,São Paulo,Studio with Great Location Next to the Subway,REGULAR,Entire rental unit in São Paulo,True,False,4,1,1.0,1,2026-02-01,-23.62585,-46.6891,São Paulo,210.6,15.400000000000006,24,0.375,29,1.0,7.374124032149349,1,0,0,0,1,0,0,0,0,0,0,0,45,8,31,1,0,urban_core,4,1,1.0,1.0,1.0,0.25,4.0
1470546971526527841,Entire rental unit,São Paulo,(OBRK) Your temporary home - strategic location,REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.62785,-46.6887397,São Paulo,2380.0,730.8333333333335,60,0.0,2,1.0,7.566644830524119,0,0,0,0,0,0,0,0,0,0,0,0,47,7,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1568950392191716284,Entire rental unit,São Paulo,Apartment with balcony and barbecue near the subway,REGULAR,Entire rental unit in São Paulo,False,True,4,2,3.0,2,2026-02-01,-23.60072,-46.58863,São Paulo,6839.0,7539.733333333334,135,0.0,1,2.0,8.446646604244238,0,0,0,0,1,0,0,0,0,0,0,1,51,8,31,0,1,urban_core,4,2,3.0,2.0,1.0,0.75,2.0
23732304,Entire rental unit,Vila Prudente,BA1 Beautiful 2 Bedroom Apartment With Garage,REGULAR,Entire rental unit in Vila Prudente,True,False,4,2,2.0,1,2026-02-01,-23.59961246806254,-46.57646785348343,São Paulo,191.46666666666667,50.73333333333332,51,0.4117647058823529,246,1.0,9.503565685273399,0,0,0,0,0,0,0,0,0,0,0,0,45,7,35,1,0,urban_core,4,2,2.0,1.0,0.5,0.5,2.0
1508148501005536048,Entire rental unit,Liberdade,"Charm in the Heights (New Studio, complete, subway)",REGULAR,Entire rental unit in Liberdade,True,False,2,1,1.0,1,2026-02-01,-23.571088,-46.6395797,São Paulo,213.4,53.19999999999999,45,0.3333333333333333,19,1.0,2.3507309024709873,1,0,0,0,1,0,0,0,0,0,0,0,51,8,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1211554803748329055,Entire rental unit,São Paulo,grandma's big apartment-120 m²,REGULAR,Entire rental unit in São Paulo,False,False,5,2,3.0,2,2026-02-01,-23.5730693,-46.5883308,São Paulo,358.3333333333333,844.6666666666667,63,0.2857142857142857,20,2.0,7.518455248042246,0,0,0,0,0,0,0,0,0,0,0,0,30,4,31,0,0,urban_core,5,2,3.0,2.0,1.0,0.6,2.5
51106798,Entire rental unit,Itaim Bibi,St. James in Itaim Bibi with parking space,REGULAR,Entire rental unit in Itaim Bibi,True,False,5,2,2.0,1,2026-02-01,-23.58701,-46.67713,São Paulo,646.7333333333333,0.7999999999999545,42,0.2857142857142857,117,1.0,2.9624044802859832,0,0,0,0,0,1,0,0,0,0,0,0,42,8,32,1,0,urban_core,5,2,2.0,1.0,0.5,0.4,2.5
1150778892243743937,Entire rental unit,Campo Belo,Loft Striped Horizon - new apartment in Campo Belo,REGULAR,Entire rental unit in Campo Belo,False,False,2,1,1.0,1,2026-02-01,-23.62642,-46.66588,São Paulo,277.33333333333337,31.833333333333314,12,1.0,54,1.0,6.894963208511398,0,1,0,0,0,0,0,0,0,0,0,0,50,9,32,0,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1554553076498514375,Entire rental unit,São Paulo,2 BR apart in functional residential in República,REPRESENTATIVE,Entire rental unit in São Paulo,False,False,3,2,2.0,1,2026-02-01,-23.54357,-46.64396,São Paulo,293.2,4135.2,225,0.0,16,1.0,2.939086463358888,0,0,0,0,0,0,0,0,0,0,0,0,49,8,31,0,0,urban_core,3,2,2.0,1.0,0.5,0.6666666666666666,1.5
1312311495143589011,Entire rental unit,Belém,* Belém Moov London * Best value for money!,REGULAR,Entire rental unit in Belém,True,False,2,1,1.0,1,2026-02-01,-23.5441233,-46.5883951,São Paulo,233.66666666666663,2773.266666666667,39,0.23076923076923078,21,1.0,7.790848904660085,0,0,0,0,0,0,0,0,0,0,0,0,43,9,27,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1432016455097272365,Entire rental unit,Bela Vista,Beautiful and cozy in Frei Caneca,REGULAR,Entire rental unit in Bela Vista,True,False,2,1,1.0,1,2026-02-01,-23.5540915,-46.6536737,São Paulo,217.7333333333333,26.066666666666634,53,0.33962264150943394,21,1.0,1.410068259179296,0,0,0,1,0,0,0,0,0,0,0,0,33,6,32,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1607616923615906762,Entire rental unit,São Paulo,2 Bedroom Apartment - with parking space and full leisure,REGULAR,Entire rental unit in São Paulo,False,True,5,2,3.0,2,2026-02-01,-23.63969,-46.69635,São Paulo,384.5,67.66666666666663,6,1.0,0,2.0,9.078921705661521,0,0,0,0,0,1,0,0,0,0,0,0,57,10,31,0,1,urban_core,5,2,3.0,2.0,1.0,0.6,2.5
22442584,Entire rental unit,Campo Belo,Wehome - Duplex near Congonhas Airport,REGULAR,Entire rental unit in Campo Belo,False,False,4,2,3.0,2,2026-02-01,-23.63502,-46.66532,São Paulo,412.0,14.266666666666652,121,0.0,133,2.0,7.8464572853725265,0,0,0,0,0,0,0,0,0,1,0,0,38,6,32,0,0,urban_core,4,2,3.0,2.0,1.0,0.75,2.0
22652548,Entire rental unit,Higienópolis,Design and sophistication in Higienópolis,REGULAR,Entire rental unit in Higienópolis,True,False,5,2,4.0,1,2026-02-01,-23.54623,-46.65469,São Paulo,454.3333333333333,104.8166666666666,48,0.375,97,1.0,2.1515739475236106,0,0,0,0,0,0,0,0,0,0,0,0,41,5,34,1,0,urban_core,5,2,4.0,1.0,0.5,0.8,2.5
669430747390452730,Entire rental unit,Campo Belo,Functional modern apartment 2 km from Congonhas,REGULAR,Entire rental unit in Campo Belo,True,False,3,2,2.0,1.5,2026-02-01,-23.639345,-46.662699,São Paulo,223.7333333333333,30.533333333333303,167,0.059880239520958084,12,1.5,8.31865010181667,0,0,0,0,0,0,0,0,0,0,0,0,47,7,32,1,0,urban_core,3,2,2.0,1.5,0.75,0.6666666666666666,1.5
1271680507356683147,Entire rental unit,Liberdade,Premium Studio Aclimação with pool/Garage,REGULAR,Entire rental unit in Liberdade,True,False,3,1,2.0,1,2026-02-01,-23.56729,-46.6315,São Paulo,235.6,49.53333333333336,149,0.06040268456375839,20,1.0,3.073943313323219,1,0,0,0,0,0,1,0,0,0,0,0,41,5,31,1,0,urban_core,3,1,2.0,1.0,1.0,0.6666666666666666,3.0
1425720786669100267,Entire rental unit,República,Apartment in São Paulo - Paulista Avenue,REGULAR,Entire rental unit in República,False,False,2,1,1.0,1,2026-02-01,-23.5478,-46.64427,São Paulo,147.33333333333334,56.99999999999997,27,0.4444444444444444,6,1.0,2.56000520563545,0,0,0,0,0,0,0,0,0,0,0,0,40,7,31,0,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1002234536699119996,Entire rental unit,República,New apartment in the best part of the Republic,REGULAR,Entire rental unit in República,True,False,2,1,1.0,1,2026-02-01,-23.5455835,-46.6456657,São Paulo,239.16666666666666,3221.0,42,0.2857142857142857,33,1.0,2.6556135544443285,0,0,0,0,0,0,0,0,0,0,0,0,46,9,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1075412227714366082,Entire rental unit,Consolação,"*Ap nuevo 4 p, cerca de la Av Paulista, aire acond",REGULAR,Entire rental unit in Consolação,True,False,4,1,2.0,1,2026-02-01,-23.55495668373037,-46.662023510952736,São Paulo,604.8333333333334,626.3333333333333,6,1.0,92,1.0,1.067078985530915,0,0,0,0,0,0,0,0,0,0,0,0,50,11,32,1,0,urban_core,4,1,2.0,1.0,1.0,0.5,4.0
999880297730346001,Entire rental unit,Itaim Bibi,"Spacious, comfortable and fair price. South Zone.",REGULAR,Entire rental unit in Itaim Bibi,False,False,5,2,3.0,1.5,2026-02-01,-23.6169232,-46.6798392,São Paulo,257.8,55.0,122,0.09836065573770492,43,1.5,6.116707341821683,0,0,0,0,0,0,0,0,0,0,0,0,49,7,32,0,0,urban_core,5,2,3.0,1.5,0.75,0.6,2.5
1264005542821568339,Entire rental unit,Santana,Apto de 2 dorm in Santana - 2,REGULAR,Entire rental unit in Santana,False,False,6,2,3.0,1,2026-02-01,-23.49834834219571,-46.62294249912004,São Paulo,212.53333333333333,0.0,18,0.16666666666666666,18,1.0,8.34476627697815,0,0,0,0,0,0,0,0,0,0,0,0,29,8,29,0,0,urban_core,6,2,3.0,1.0,0.5,0.5,3.0
1451574388914654596,Entire rental unit,Jardim Paulista,2 En-suites + Parking in Prime Jardins,REGULAR,Entire rental unit in Jardim Paulista,False,False,6,2,3.0,2,2026-02-01,-23.56446,-46.66852,São Paulo,630.5333333333333,1609.5333333333333,66,0.09090909090909091,20,2.0,0.7144848594435497,0,0,0,0,0,1,0,0,0,0,0,0,38,7,37,0,0,urban_core,6,2,3.0,2.0,1.0,0.5,3.0
1369642065509110607,Entire rental unit,Pinheiros,Charming loft in Sao Paulo,REGULAR,Entire rental unit in Pinheiros,True,False,2,1,1.0,1,2026-02-01,-23.5512513,-46.6811918,São Paulo,223.33333333333331,134.5,12,1.0,23,1.0,2.491638857564375,0,1,0,0,0,0,0,0,0,0,0,0,26,5,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1232653462755608154,Entire rental unit,Bela Vista,Super modern apartment in Bela Vista | BL0119,REGULAR,Entire rental unit in Bela Vista,False,False,4,2,2.0,2,2026-02-01,-23.56451,-46.64665,São Paulo,462.26666666666665,33.46666666666664,39,0.23076923076923078,10,2.0,1.514623594704447,0,0,0,1,0,0,0,0,0,0,0,0,53,10,32,0,0,urban_core,4,2,2.0,2.0,1.0,0.5,2.0
806543287847484344,Entire rental unit,República,Cozy Studio Vila Buarque | VB0088,REGULAR,Entire rental unit in República,False,False,4,2,2.0,1,2026-02-01,-23.54337,-46.64766,São Paulo,240.46666666666667,7.399999999999977,81,0.07407407407407407,13,1.0,2.745052741042915,1,0,0,0,0,0,0,0,0,0,0,0,41,8,31,0,0,urban_core,4,2,2.0,1.0,0.5,0.5,2.0
582053533043101055,Entire rental unit,Brás,preferido do centro de sp! + vaga + wi-fi,REGULAR,Entire rental unit in Brás,False,False,6,2,4.0,1,2026-02-01,-23.54952,-46.61407,São Paulo,351.93333333333334,4326.4,163,0.0,200,1.0,5.115894496223225,0,0,0,0,0,1,0,0,1,0,0,0,41,9,26,0,0,urban_core,6,2,4.0,1.0,0.5,0.6666666666666666,3.0
1169538058816044686,Entire rental unit,República,Setin Downtown Nova República Apartment,REGULAR,Entire rental unit in República,True,False,2,1,1.0,1,2026-02-01,-23.54246,-46.64404,São Paulo,251.13333333333333,19.866666666666674,138,0.13043478260869565,248,1.0,3.0331547415037683,0,0,0,0,0,0,0,0,0,0,0,0,39,5,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1505744516709372700,Entire rental unit,São Paulo,Historic Center of São Paulo -Perfect Loft for You,REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.53767,-46.63429,São Paulo,154.33333333333334,14.800000000000011,236,0.025423728813559324,9,1.0,4.077604895939333,0,1,0,0,0,0,0,0,0,0,0,0,50,9,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1487818391092607653,Entire rental unit,Consolação,"2 Bedrooms, 13th Floor, Swimming Pool, 1 Parking Space, PET, Subway",REGULAR,Entire rental unit in Consolação,False,False,5,2,2.0,1,2026-02-01,-23.554316991872454,-46.65658076286998,São Paulo,343.6666666666667,28.133333333333326,122,0.09836065573770492,21,1.0,1.2430127256726073,0,0,0,0,1,1,1,0,0,0,0,0,67,11,32,0,0,urban_core,5,2,2.0,1.0,0.5,0.4,2.5
997820555042902629,Entire rental unit,República,Impeccable - Contemporary London Style,REGULAR,Entire rental unit in República,False,False,4,2,2.0,1,2026-02-01,-23.5497043,-46.64455,São Paulo,259.8333333333333,7.75,12,1.0,52,1.0,2.3896759450136305,0,0,0,0,0,0,0,0,0,0,0,0,38,5,31,0,0,urban_core,4,2,2.0,1.0,0.5,0.5,2.0
1495149744953043996,Entire rental unit,São Paulo,Flat Moema | Congonhas View | Coworking | Pool,REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.615115924038783,-46.66462278550886,São Paulo,236.66666666666666,40.0,30,1.0,40,1.0,5.632550542257474,0,0,0,1,0,0,1,0,0,0,0,0,46,9,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1313313897432491549,Entire rental unit,Ibirapuera,New apartment in Jardim Paulista!,REGULAR,Entire rental unit in Ibirapuera,False,False,5,2,3.0,2,2026-02-01,-23.574673089175416,-46.65559887886048,São Paulo,1442.0,1450.0,6,1.0,26,2.0,1.2775644728448035,0,0,0,0,0,0,0,0,0,0,0,0,33,5,32,0,0,urban_core,5,2,3.0,2.0,1.0,0.6,2.5
1234609563409650969,Entire rental unit,São Paulo,Apto 2 Dorm c 2 ar condicionado prox Pq Ibirapuera,REGULAR,Entire rental unit in São Paulo,True,False,4,2,4.0,1,2026-02-01,-23.6003367,-46.6601397,São Paulo,442.6666666666667,0.0,27,0.4444444444444444,55,1.0,3.9826882362398717,0,0,0,0,0,0,0,0,0,1,0,0,50,10,31,1,0,urban_core,4,2,4.0,1.0,0.5,1.0,2.0
1226897661722016006,Entire rental unit,São Paulo,Studio  5 min Consulado Americano Metro Brooklin,REGULAR,Entire rental unit in São Paulo,True,False,3,1,1.0,1,2026-02-01,-23.624744741621,-46.68906915932894,São Paulo,294.8666666666667,131.99999999999997,81,0.1111111111111111,67,1.0,7.259446257781007,1,0,0,0,1,0,0,0,0,0,0,0,48,7,31,1,0,urban_core,3,1,1.0,1.0,1.0,0.3333333333333333,3.0
1389439938725855615,Entire rental unit,Brás,Oasis in Brás - São Paulo view from above!,REGULAR,Entire rental unit in Brás,True,False,4,2,3.0,2,2026-02-01,-23.5456127,-46.6180331,São Paulo,443.0,255.66666666666669,9,1.0,31,2.0,4.90608591904814,0,0,0,1,0,0,0,0,0,0,0,0,42,9,26,1,0,urban_core,4,2,3.0,2.0,1.0,0.75,2.0
1516767995892209468,Entire rental unit,São Paulo,"My Refuge 1410 – Resort, pool, rest and peace",REGULAR,Entire rental unit in São Paulo,True,False,3,2,2.0,1,2026-02-01,-23.54504,-46.61836,São Paulo,502.8666666666667,93.5333333333333,186,0.04838709677419355,8,1.0,4.903842348576041,0,0,0,0,0,0,1,0,0,0,0,0,45,9,31,1,0,urban_core,3,2,2.0,1.0,0.5,0.6666666666666666,1.5
1165844763464156595,Entire rental unit,Brás,Apto Premium no Brás | Templo de Salomão | Metro,REGULAR,Entire rental unit in Brás,True,False,4,2,3.0,1,2026-02-01,-23.53851327320319,-46.60606358480951,São Paulo,252.99999999999997,136.75000000000003,12,1.0,85,1.0,6.349798377052458,0,0,0,0,1,0,0,0,0,0,0,0,48,10,26,1,0,urban_core,4,2,3.0,1.0,0.5,0.75,2.0
997807293442362355,Entire rental unit,São Paulo,Apartment 1904,REGULAR,Entire rental unit in São Paulo,True,False,5,2,3.0,1,2026-02-01,-23.58373164385777,-46.56157017033336,São Paulo,217.4,39.26666666666668,21,0.2857142857142857,43,1.0,10.406546937736925,0,0,0,0,0,0,0,0,0,0,0,0,14,2,31,1,0,urban_core,5,2,3.0,1.0,0.5,0.6,2.5
1534871542214179933,Entire rental unit,São Paulo,Resort apartment with air conditioning and garage,REGULAR,Entire rental unit in São Paulo,True,False,5,2,3.0,1,2026-02-01,-23.54524227196979,-46.61688153118718,São Paulo,519.0,222.66666666666674,15,1.0,20,1.0,5.029808292450538,0,0,0,0,0,0,0,0,0,1,0,0,49,7,31,1,0,urban_core,5,2,3.0,1.0,0.5,0.6,2.5
1484868695590776132,Entire rental unit,Vila Formosa,Analia Franco with SWIMMING POOL 2 Bedrooms,REGULAR,Entire rental unit in Vila Formosa,True,False,5,2,4.0,1,2026-02-01,-23.57062689179152,-46.54999494552612,São Paulo,276.3333333333333,330.1666666666667,24,0.375,19,1.0,11.385810493497715,0,0,0,0,0,0,1,0,0,0,0,0,43,7,34,1,0,urban_core,5,2,4.0,1.0,0.5,0.8,2.5
1307300251349018881,Entire rental unit,Vila Formosa,2-En-Suite Apt. Next to Shop Analia,REGULAR,Entire rental unit in Vila Formosa,True,False,4,2,2.0,2,2026-02-01,-23.569413,-46.555058,São Paulo,225.46666666666667,2.6666666666666288,65,0.0,10,2.0,10.863221990602186,0,0,0,0,0,0,0,0,0,0,0,0,35,6,34,1,0,urban_core,4,2,2.0,2.0,1.0,0.5,2.0
1529111922499350523,Entire rental unit,São Paulo,Comfortable studio near the Belenzinho subway.,REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.5429429,-46.5919599,São Paulo,258.78533333333337,10.0,263,0.011406844106463879,8,1.0,7.485118596033816,1,0,0,0,1,0,0,0,0,0,0,0,46,6,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1519690451476389299,Entire rental unit,São Paulo,Penthouse SP / Hydro in the Room / Historic Center,REGULAR,Entire rental unit in São Paulo,True,False,5,2,3.0,1.5,2026-02-01,-23.548736460534165,-46.64167184382677,São Paulo,1638.3333333333333,2021.3333333333335,6,1.0,36,1.5,2.679113278065342,0,0,0,0,0,0,0,0,0,0,0,0,50,10,31,1,0,urban_core,5,2,3.0,1.5,0.75,0.6,2.5
53918987,Entire rental unit,Bertioga,"3 bedrooms, 8 people, 2 parking spaces, 150 meters from the beach",REGULAR,Entire rental unit in Bertioga,True,False,8,3,7.0,2,2026-02-01,-23.80821348135229,-46.03342900143287,São Paulo,1391.5333333333333,0.0,15,0.0,6,2.0,69.45875520888796,0,0,0,0,0,1,0,0,0,0,1,0,65,12,30,1,0,beach_premium,8,3,7.0,2.0,0.6666666666666666,0.875,2.6666666666666665
1467718342437163201,Entire rental unit,Belém,"B138 | Loft Charmoso Próx. Belém, Tatuapé e Brás",REGULAR,Entire rental unit in Belém,True,False,4,1,2.0,1,2026-02-01,-23.54198,-46.5927729,São Paulo,188.56666666666666,22.0,270,0.0,13,1.0,7.4421096480587705,0,1,0,0,0,0,0,0,0,0,0,0,48,9,27,1,0,urban_core,4,1,2.0,1.0,1.0,0.5,4.0
905274140804206060,Entire rental unit,Campo Belo,Studio with beautiful view in the heart of Campo Belo,REGULAR,Entire rental unit in Campo Belo,False,False,4,1,2.0,1,2026-02-01,-23.6242444,-46.66711189999999,São Paulo,274.3333333333333,65.33333333333334,101,0.0594059405940594,80,1.0,6.6631482936615605,1,0,0,1,0,0,0,0,0,0,0,0,53,10,32,0,0,urban_core,4,1,2.0,1.0,1.0,0.5,4.0
1273875691034667664,Entire rental unit,Itaim Bibi,Stylish and Modern | Studio with Rooftop Pool,REGULAR,Entire rental unit in Itaim Bibi,True,False,2,1,1.0,1,2026-02-01,-23.625225991696546,-46.69003833216403,São Paulo,201.86666666666667,7.200000000000017,293,0.010238907849829351,22,1.0,7.3473307545416064,1,0,0,0,0,0,1,0,0,0,0,0,45,8,32,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
801568265201767264,Entire rental unit,Campo Belo,High Standard Studio with Parking Space in Campo Belo,REGULAR,Entire rental unit in Campo Belo,True,False,3,1,1.0,1,2026-02-01,-23.6242441,-46.667112,São Paulo,193.53333333333333,0.0,15,0.0,108,1.0,6.663115930716852,1,0,1,0,0,1,0,0,0,0,0,0,53,9,32,1,0,urban_core,3,1,1.0,1.0,1.0,0.3333333333333333,3.0
1212316247252766737,Entire rental unit,Vila Prudente,Amazing View/Parking Included/50 M Metro VPrud,REGULAR,Entire rental unit in Vila Prudente,True,False,4,2,3.0,1,2026-02-01,-23.58288,-46.58405,São Paulo,277.26666666666665,61.53333333333336,42,0.2857142857142857,41,1.0,8.153524056995655,0,0,0,1,1,1,0,0,0,0,0,0,46,6,35,1,0,urban_core,4,2,3.0,1.0,0.5,0.75,2.0
1514023636864839242,Entire rental unit,Itaim Bibi,New Apartment in Brooklin with 2 bedrooms,REGULAR,Entire rental unit in Itaim Bibi,False,False,4,2,4.0,1,2026-02-01,-23.6252717,-46.6858611,São Paulo,525.0,31.33333333333337,114,0.07894736842105263,7,1.0,7.194326977772894,0,0,0,0,0,0,0,0,0,0,0,0,41,7,32,0,0,urban_core,4,2,4.0,1.0,0.5,1.0,2.0
1225555522646201884,Entire rental unit,São Paulo,"Entire studio, high floor, near Consulate and subway",REGULAR,Entire rental unit in São Paulo,True,False,2,1,1.0,1,2026-02-01,-23.6247448,-46.6890691,São Paulo,202.89999999999998,31.933333333333337,66,0.3181818181818182,94,1.0,7.259449904998657,1,0,0,0,1,0,0,0,0,1,0,0,52,8,31,1,0,urban_core,2,1,1.0,1.0,1.0,0.5,2.0
1303112772799326207,Entire rental unit,Itaim Bibi,Duplex oasis next to the metro,REGULAR,Entire rental unit in Itaim Bibi,True,False,3,1,2.0,1,2026-02-01,-23.62643,-46.6884,São Paulo,328.6666666666667,47.0,99,0.24242424242424243,61,1.0,7.407103555551146,0,0,0,0,1,0,0,0,0,0,0,0,30,6,32,1,0,urban_core,3,1,2.0,1.0,1.0,0.6666666666666666,3.0
973192896122533004,Entire rental unit,Itaim Bibi,Cozy Apartment Itaim,REGULAR,Entire rental unit in Itaim Bibi,False,False,3,2,2.0,1,2026-02-01,-23.58828,-46.67815,São Paulo,309.6666666666667,7.199999999999989,177,0.06779661016949153,47,1.0,3.137378143937978,0,0,0,0,0,0,0,0,0,0,0,0,20,3,32,0,0,urban_core,3,2,2.0,1.0,0.5,0.6666666666666666,1.5
52301072,Entire rental unit,Itaim Bibi,"Ohana apartment, great location.",REGULAR,Entire rental unit in Itaim Bibi,True,False,3,2,2.0,2,2026-02-01,-23.58751,-46.67644,São Paulo,3394.3333333333335,5959.333333333333,30,0.0,41,2.0,2.9728430440065843,0,0,0,0,0,0,0,0,0,0,0,0,32,4,32,1,0,urban_core,3,2,2.0,2.0,1.0,0.6666666666666666,1.5
1555836414269228096,Entire rental unit,São Paulo,Style & Urban Elegance 300m Oscar Freire Station,REGULAR,Entire rental unit in São Paulo,True,False,3,2,2.0,2,2026-02-01,-23.5592,-46.67338,São Paulo,608.2666666666667,53.66666666666663,75,0.2,7,2.0,1.3477367390867923,0,0,0,0,0,0,0,0,0,0,0,0,48,8,31,1,0,urban_core,3,2,2.0,2.0,1.0,0.6666666666666666,1.5
1450133111155595690,Entire rental unit,Santo Amaro,1807 - New duplex! Consulate | Brooklin Subway,REGULAR,Entire rental unit in Santo Amaro,True,False,4,1,1.0,1,2026-02-01,-23.6285486,-46.6896999,São Paulo,223.06666666666663,33.93333333333331,173,0.0,5,1.0,7.675044410354835,0,0,0,1,1,0,0,0,0,0,0,0,46,8,33,1,0,urban_core,4,1,1.0,1.0,1.0,0.25,4.0
